"name","id"
"Amanda","dr:D08623"
"Amantadine","dr:D07441"
"Amantadine hydrochloride","dr:D00777"
"Amaryl","dr:D00593"
"Amasulin","dr:D01560"
"Amatuximab","dr:D09767"
"Ambasilide","dr:D09758"
"Ambazone","dr:D07376"
"Ambene","dr:D08364"
"Ambenonium chloride","dr:D01001"
"Amberlite IRP88 resin","dr:D05534"
"Ambien","dr:D00706"
"Ambisome","dr:D00203"
"Ambomycin","dr:D02882"
"Ambrisentan","dr:D07077"
"Ambroxol","dr:D07442"
"Ambroxol hydrochloride","dr:D01479"
"Ambruticin","dr:D02883"
"Ambuphylline","dr:D02884"
"Ambuside","dr:D02885"
"Amcasertib","dr:D10903"
"Amcill","dr:D01251"
"Amcinafal","dr:D02886"
"Amcinafide","dr:D02887"
"Amcinonide","dr:D01387"
"Amcoral","dr:D00231"
"Amdinocillin","dr:D02888"
"Amdinocillin pivoxil","dr:D02889"
"Amdoxovir","dr:D02890"
"Amdray","dr:D06277"
"Amedalin hydrochloride","dr:D02891"
"Amel S","dr:D04800"
"Amelometasone","dr:D01156"
"Ameltolide","dr:D02892"
"Ameluz","dr:D02908"
"Amenalief","dr:D10564"
"Amenamevir","dr:D10564"
"Amenide","dr:D00641"
"Amerge","dr:D00674"
"Amesergide","dr:D02893"
"Ametantrone acetate","dr:D02894"
"Amethocaine","dr:D00551"
"Ametik damla","dr:D08643"
"Amevive","dr:D02800"
"Amezinium metilsulfate","dr:D01304"
"Amfecloral","dr:D02926"
"Amfenac","dr:D07443"
"Amfenac sodium","dr:D01788"
"Amfenac sodium hydrate","dr:D01788"
"Amfepramone","dr:D07444"
"Amfetamin","dr:D07445"
"Amfetamine","dr:D07445"
"Amfetaminil","dr:D07446"
"Amflutizole","dr:D02896"
"Amfonelic acid","dr:D02897"
"AMG 706","dr:D06678"
"Amibegron","dr:D08850"
"Amibegron hydrochloride","dr:D08851"
"Amicar","dr:D00160"
"Amiclaran","dr:D07447"
"Amicloral","dr:D02898"
"Amicycline","dr:D02899"
"Amidapsone","dr:D02900"
"Amidate","dr:D00548"
"Amidefrine mesilate","dr:D02901"
"Amidephrine mesylate","dr:D02901"
"Amidoflumet","dr:D06295"
"Amidotrizoic acid","dr:D02240"
"Amifampridine","dr:D10228"
"Amifampridine phosphate","dr:D10689"
"Amifloxacin","dr:D02902"
"Amifloxacin mesylate","dr:D02903"
"Amifostine","dr:D00226"
"Amifostine hydrate","dr:D00226"
"Amikacin","dr:D02543"
"Amikacin sulfate","dr:D00865"
"Amikin","dr:D00865"
"Amiloride","dr:D07447"
"Amiloride hydrochloride","dr:D00649"
"Amiloride hydrochloride and hydrochlorothiazide","dr:D10271"
"Amiloxate","dr:D02904"
"Aminacrine hydrochloride","dr:D02905"
"Aminaphtone","dr:D07566"
"Amineptine","dr:D07335"
"Aminitrozole","dr:D05176"
"Aminoacridine hydrochloride","dr:D02905"
"Aminobenzoate potassium","dr:D02906"
"Aminobenzoate sodium","dr:D02907"
"Aminobenzoic acid","dr:D02456"
"Aminocaproic acid","dr:D00160"
"Aminoethylsulfonic acid","dr:D00047"
"Aminoglutethimide","dr:D00574"
"Aminoguanidine hydrochloride","dr:D05479"
"Aminohippurate sodium","dr:D01421"
"Aminohippuric acid","dr:D06890"
"Aminolevulinic acid","dr:D07567"
"Aminolevulinic acid hydrochloride","dr:D02908"
"Aminomethylbenzoic acid","dr:D07568"
"Aminopentamide sulfate","dr:D09703"
"Aminophenazone","dr:D00556"
"Aminophylline","dr:D00227"
"Aminophylline dihydrate","dr:D11630"
"Aminophylline hydrate","dr:D05429"
"Aminopropylon","dr:D03988"
"Aminopterin sodium","dr:D02527"
"Aminopyrine","dr:D00556"
"Aminorex","dr:D02909"
"Aminosalicylate sodium","dr:D00875"
"Aminosalicylic acid","dr:D00162"
"Aminothiazole","dr:D02479"
"Amiodarone","dr:D02910"
"Amiodarone hydrochloride","dr:D00636"
"Amipaque","dr:D01311"
"Amiprilose hydrochloride","dr:D02911"
"Amiquinsin hydrochloride","dr:D02912"
"Amiselimod","dr:D10905"
"Amiselimod hydrochloride","dr:D10904"
"Amisulpride","dr:D07310"
"Amithiozone","dr:D08584"
"Amitifadine","dr:D10088"
"Amitifadine hydrochloride","dr:D10089"
"Amitivir","dr:D08852"
"Amitiza","dr:D04790"
"Amitraz","dr:D02380"
"Amitriptyline","dr:D07448"
"Amitriptyline hydrochloride","dr:D00809"
"Amitriptylinoxide","dr:D07449"
"AMK","dr:D02543"
"Amlexanox","dr:D01828"
"Amlintide","dr:D02913"
"Amlobenz","dr:D11069"
"Amlodipine","dr:D07450"
"Amlodipine and benazepril","dr:D11069"
"Amlodipine and celecoxib","dr:D11705"
"amlodipine and hydrochlorothiazide","dr:D10805"
"Amlodipine besilate","dr:D00615"
"Amlodipine besilate and atorvastatin calcium","dr:D08488"
"Amlodipine besylate","dr:D00615"
"amlodipine besylate and hydrochlorothiazide","dr:D10288"
"Amlodipine besylate and olmesartan medoxomil","dr:D10285"
"Amlodipine maleate","dr:D02914"
"Ammonia","dr:D02916"
"Ammonia N 13","dr:D02915"
"Ammonia solution","dr:D02916"
"Ammonia spirit","dr:D02917"
"Ammonia water","dr:D04594"
"ammoniated","dr:D04934"
"Ammonio methacrylate copolymer","dr:D02918"
"ammonium","dr:D02842"
"Ammonium carbonate","dr:D02919"
"Ammonium chloride","dr:D01139"
"Ammonium glycyrrhizate","dr:D04987"
"Ammonium lactate","dr:D02920"
"Ammonium phosphate","dr:D02921"
"Ammonium sulfate","dr:D08853"
"Ammonul","dr:D10205"
"Amnestrogen","dr:D04071"
"Amnoid","dr:D01418"
"Amoban","dr:D01372"
"Amobarbital","dr:D00555"
"Amobarbital sodium","dr:D02252"
"Amocid","dr:D08367"
"Amodiaquine","dr:D02922"
"Amodiaquine hydrochloride","dr:D02466"
"Amogastrin","dr:D01237"
"Amolimogene bepiplasmid","dr:D06555"
"Amomum seed","dr:D06743"
"Amonafide","dr:D10090"
"Amonafide l-malate","dr:D10091"
"Amorolfine","dr:D02923"
"Amorolfine hydrochloride","dr:D01720"
"Amosulalol","dr:D07451"
"Amosulalol hydrochloride","dr:D01469"
"Amotosalen hydrochloride","dr:D02924"
"Amoxapine","dr:D00228"
"Amoxicillin","dr:D00229"
"amoxicillin and clarithromycin","dr:D10519"
"Amoxicillin and clavulanate potassium","dr:D00230"
"amoxicillin and metronidazole","dr:D10520"
"Amoxicillin and potassium clavulanate combination","dr:D00230"
"Amoxicillin hydrate","dr:D00229"
"amoxicillin hydrate and metronidazole","dr:D09742"
"Amoxicillin hydrate and potassium clavulanate","dr:D06485"
"Amoxicillin sodium","dr:D02925"
"Amoxicillin trihydrate","dr:D00229"
"Amoxicilline","dr:D00229"
"Amoxil","dr:D00229"
"AMPC","dr:D00229"
"AMPH-B","dr:D00203"
"Amphadase","dr:D04456"
"Amphecloral","dr:D02926"
"Amphetamine","dr:D07445"
"Amphetamine aspartate","dr:D11624"
"Amphetamine aspartate monohydrate","dr:D11622"
"amphetamine sulfate","dr:D11624"
"Amphetamine sulfate","dr:D02074"
"Amphicol","dr:D00104"
"Amphomycin","dr:D02927"
"Amphotec","dr:D00203"
"Amphotericin B","dr:D00203"
"Ampicillin","dr:D00204"
"Ampicillin and dicloxacillin sodium","dr:D02136"
"Ampicillin benzathine","dr:D07570"
"Ampicillin hydrate","dr:D01251"
"Ampicillin hydrate and cloxacillin sodium","dr:D02502"
"Ampicillin sodium","dr:D02119"
"Ampicillin sodium and cloxacillin sodium hydrate","dr:D08773"
"Ampicillin sodium and sulbactam sodium","dr:D02065"
"Ampicillin trihydrate","dr:D01251"
"Ampiroxicam","dr:D01397"
"Amplit","dr:D01285"
"Amplivix","dr:D01833"
"Ampreloxetin","dr:D11688"
"Ampreloxetin hydrochloride","dr:D11689"
"Amprenavir","dr:D00894"
"Amprolium","dr:D02928"
"Amprolium hydrochloride","dr:D07571"
"Amprovine","dr:D02928"
"Ampyra","dr:D04127"
"Ampyzine sulfate","dr:D02929"
"Amquinate","dr:D02930"
"Amrinone","dr:D00231"
"Amrinone ethylenelactate","dr:D02084"
"Amrubicin","dr:D08854"
"Amrubicin hydrochloride","dr:D07100"
"Amsacrine","dr:D02321"
"Amsidyl","dr:D02321"
"Amtolmetin guacil","dr:D07453"
"Amturnide","dr:D10291"
"Amustaline dihydrochloride","dr:D03209"
"Amuvatinib","dr:D09864"
"Amuvatinib hydrochloride","dr:D09865"
"Amvaz","dr:D02914"
"Amyda carapace","dr:D09520"
"Amydae testudo","dr:D09520"
"Amyl nitrite","dr:D00517"
"Amylene hydrate","dr:D02931"
"Amylocaine","dr:D07454"
"Amylocaine hydrochloride","dr:D07572"
"amylolytic bacillus and clostridium butyricum","dr:D08702"
"Amylopectin","dr:D11546"
"Amytal sodium","dr:D02252"
"Amyvid","dr:D09617"
"AN 1","dr:D07446"
"An extract from inflammatory rabbit skin inoculated by vaccinia virus","dr:D07630"
"AN-MDP","dr:D02029"
"Anacetrapib","dr:D08855"
"Anacolin","dr:D01600"
"Anact C","dr:D08796"
"Anadiol","dr:D08197"
"Anadrol-50","dr:D00490"
"Anafortan","dr:D07076"
"Anafranil","dr:D00811"
"Anagestone acetate","dr:D02932"
"Anagliptin","dr:D09780"
"Anagliptin and Metformin hydrochloride","dr:D11109"
"Anagrelide","dr:D07455"
"Anagrelide hydrochloride","dr:D02933"
"Anagrelide hydrochloride hydrate","dr:D10255"
"Anagrelide hydrochloride monohydrate","dr:D10255"
"Anakinra","dr:D02934"
"Anamorelin hydrochloride","dr:D08856"
"Anapeine","dr:D04048"
"Anaprox","dr:D00970"
"Anaritide acetate","dr:D02935"
"Anastrozole","dr:D00960"
"Anatropin","dr:D02932"
"Anazolene sodium","dr:D02936"
"Ancaron","dr:D00636"
"Ancef","dr:D00905"
"Ancer","dr:D08746"
"Ancestim","dr:D02937"
"Anchusan","dr:D06915"
"Anchusankabukuryo","dr:D10054"
"Ancitabine hydrochloride","dr:D01651"
"Ancobon","dr:D00323"
"Ancoma","dr:D02280"
"Ancriviroc","dr:D03210"
"Ancrod","dr:D02938"
"Ancyte","dr:D05487"
"and AB","dr:D03139"
"Andantol","dr:D01143"
"Andecaliximab","dr:D11262"
"Anderm","dr:D01271"
"Andexanet alfa","dr:D11029"
"Andexxa","dr:D11029"
"Andractim","dr:D07456"
"Andriol","dr:D06087"
"Androderm","dr:D00075"
"Androgel","dr:D00075"
"Android","dr:D00408"
"Androstanolone","dr:D07456"
"Androstenediol","dr:D00179"
"androstenedione","dr:D04472"
"Androstenedione","dr:D00051"
"Androxal","dr:D10876"
"Androxy","dr:D00327"
"Anecortave acetate","dr:D01733"
"Anectine","dr:D00766"
"Anemarrhena rhizome","dr:D06761"
"Anemarrhera rhizome","dr:D06761"
"Anesoxyn","dr:D03841"
"anesthetic","dr:D06440"
"Anethole","dr:D02377"
"anetholtrithion","dr:D07747"
"Anetholtrithion","dr:D01584"
"Ange","dr:D04482"
"Angelica dahurica root","dr:D06779"
"Angelica dahuricae radix","dr:D06779"
"Angelica pubescens root","dr:D09550"
"Angelicae pubescentis radix","dr:D09550"
"Angeliq","dr:D09741"
"Angex","dr:D04733"
"Anginin","dr:D01396"
"Angiomax","dr:D03136"
"Angiotensin amide","dr:D02939"
"Angiotensin II","dr:D00150"
"Angiotensin II acetate","dr:D11142"
"Angiotensinamide","dr:D02939"
"Angioxine","dr:D01396"
"Anhydous sodium sulfate","dr:D01732"
"Anhydron","dr:D01256"
"anhydrous","dr:D00037"
"Anhydrous ampicillin","dr:D00204"
"Anhydrous caffeine","dr:D00528"
"anhydrous caffeine and promethazine methylenedisalicylate","dr:D04046"
"Anhydrous citric acid","dr:D00037"
"Anhydrous dibasic calcium phosphate","dr:D06437"
"Anhydrous ethanol","dr:D00068"
"Anhydrous lactose","dr:D00046"
"Anhydrous monobasic sodium phosphate","dr:D04400"
"Anidoxime","dr:D02940"
"Anidulafungin","dr:D03211"
"Anifrolumab","dr:D11082"
"Anileridine","dr:D02941"
"Anileridine hydrochloride","dr:D02942"
"Anilopam hydrochloride","dr:D02943"
"Aniracetam","dr:D01883"
"Anirolac","dr:D02944"
"Anise oil","dr:D02945"
"Anisindione","dr:D07457"
"Anisotropine methylbromide","dr:D00232"
"Anistreplase","dr:D02947"
"Anitrazafen","dr:D02948"
"Anivamersen","dr:D10059"
"Anivamersen sodium","dr:D10092"
"Annaca","dr:D02409"
"Annovera","dr:D11654"
"Anoro","dr:D10533"
"Anoxomer","dr:D02949"
"Anpec","dr:D02271"
"Anplag","dr:D01624"
"Anquil","dr:D02627"
"Anrukinzumab","dr:D08857"
"Ansaid","dr:D00330"
"Anspor","dr:D00264"
"Antabuse","dr:D00131"
"Antapentan","dr:D08348"
"Antara","dr:D00565"
"Antazoline","dr:D07458"
"Antazoline hydrochloride","dr:D07459"
"Antazoline phosphate","dr:D02950"
"Antebate","dr:D02032"
"Antelmycin","dr:D02951"
"Anteron","dr:D05258"
"Anthelcide EQ","dr:D05293"
"Anthelmycin","dr:D02951"
"Anthim","dr:D10776"
"Anthraderm","dr:D00233"
"Anthralin","dr:D00233"
"Anthramycin","dr:D02952"
"Anti D globulin","dr:D08789"
"anti-A","dr:D03140"
"anti-B","dr:D03141"
"anti-c","dr:D03142"
"anti-C","dr:D03142"
"anti-e","dr:D03142"
"anti-E","dr:D03142"
"Anti-human T-lymphocyte immunoglobulin","dr:D08807"
"Anti-human thymocyte immunoglobulin","dr:D08808"
"Antiadipositum X-112","dr:D07628"
"Antibiophilus","dr:D04345"
"Antibiotics-resistant lactic acid bacteriae","dr:D04345"
"Anticoagulant citrate dextrose","dr:D02953"
"Anticoagulant citrate phosphate dextrose","dr:D02955"
"Anticoagulant citrate phosphate dextrose adenine","dr:D02954"
"Anticoagulant heparin","dr:D02956"
"Anticoagulant sodium citrate","dr:D02957"
"Antidiar 200","dr:D01248"
"Antihemophilic factor","dr:D02958"
"Antilirium","dr:D02418"
"Antilon","dr:D04077"
"Antiminth","dr:D00486"
"Antimony potassium tartrate","dr:D02959"
"Antimony sodium tartrate","dr:D01503"
"Antimony trisulfide colloid","dr:D02960"
"Antipyrine","dr:D01776"
"Antirabies serum","dr:D03044"
"Antisedan","dr:D03002"
"antistax","dr:D10448"
"Antithrombin alfa","dr:D08858"
"Antithrombin gamma","dr:D10684"
"Antithrombin III","dr:D06571"
"Antithrombin III human","dr:D06571"
"Antitussin","dr:D07721"
"Antivenin","dr:D02961"
"Antivenin  polyvalent","dr:D02963"
"Antivert","dr:D01317"
"Antizol","dr:D00707"
"Antramycin","dr:D02952"
"Antrenyl","dr:D06877"
"Anturane","dr:D00449"
"Anturol","dr:D00465"
"Anusol HC","dr:D00088"
"Anxixang","dr:D03091"
"Anysumer F","dr:D04342"
"Anzemet","dr:D00725"
"Aotal","dr:D07058"
"Apabetalone","dr:D11131"
"Apadaz","dr:D11628"
"Apadenoson","dr:D03212"
"Apafant","dr:D01652"
"Apaflurane","dr:D10216"
"Apalcillin sodium","dr:D02415"
"Apalutamide","dr:D11040"
"Apatinib","dr:D11288"
"Apaxifylline","dr:D02964"
"Apaziquone","dr:D02965"
"Apazone","dr:D02966"
"APC 8024","dr:D06610"
"APD-356","dr:D06613"
"APD791","dr:D09976"
"Aphrodil","dr:D08514"
"Aphthasol","dr:D01828"
"Apidra","dr:D04540"
"Apilimod mesylate","dr:D06556"
"Apimostinel","dr:D11299"
"Apiquel","dr:D02909"
"Apiracohl","dr:D05034"
"Apitolisib","dr:D10543"
"Apitropin","dr:D07477"
"Apixaban","dr:D03213"
"Aplace","dr:D01306"
"Aplaviroc hydrochloride","dr:D06557"
"Aplenzin","dr:D07938"
"Apleway","dr:D09978"
"Aplindore fumarate","dr:D03214"
"Aplisol","dr:D06256"
"Apo-Benzydamine","dr:D07516"
"Apo-trifluoperazine","dr:D08636"
"Apo-trihex","dr:D08638"
"Apokyn","dr:D02004"
"Apolizumab","dr:D02967"
"Apomorphine","dr:D07460"
"Apomorphine hydrochloride","dr:D02004"
"Apomorphine hydrochloride hydrate","dr:D02004"
"Apoplon","dr:D00197"
"Apopril","dr:D00251"
"Apraclonidine","dr:D07461"
"Apraclonidine hydrochloride","dr:D01008"
"Apramycin","dr:D02322"
"Apratastat","dr:D08859"
"Apremilast","dr:D08860"
"Aprepitant","dr:D02968"
"Apresoline","dr:D01302"
"Apricot kernel","dr:D06708"
"Apricot kernel water","dr:D04331"
"Apricoxib","dr:D08657"
"Aprindine","dr:D02969"
"Aprindine hydrochloride","dr:D01326"
"Aprinocarsen sodium","dr:D02970"
"Apriso","dr:D00377"
"Aprobarbital","dr:D00698"
"Aprocitentan","dr:D11441"
"Apronal","dr:D03975"
"Apronalide","dr:D03975"
"Aprotinin","dr:D02971"
"Aptazapine maleate","dr:D02972"
"Aptiganel hydrochloride","dr:D02973"
"Aptiom","dr:D09612"
"Aptivus","dr:D08605"
"Apurone","dr:D02302"
"Aqualinic","dr:D02301"
"Aquasol A","dr:D00164"
"AquaTar","dr:D03573"
"Aquavan","dr:D04257"
"Aquex","dr:D02460"
"Aquilariae resinatum lignum","dr:D10234"
"Aqupla","dr:D01416"
"ARA-A","dr:D06298"
"ARA-C","dr:D00168"
"Arakoda","dr:D10670"
"Aralen","dr:D02125"
"Aralen hydrochloride","dr:D03469"
"Aralia elata root bark","dr:D09226"
"Aralia rhizome","dr:D06909"
"Aralia root","dr:D10240"
"Araliae cordatae radix","dr:D10240"
"Araliae cortex","dr:D09226"
"Aramine","dr:D01019"
"Aranesp","dr:D03651"
"Aranidipine","dr:D01562"
"Aranotin","dr:D02974"
"Arava","dr:D00749"
"Arbaclofen","dr:D09791"
"Arbaclofen placarbil","dr:D08861"
"Arbaprostil","dr:D02975"
"Arbekacin","dr:D07462"
"Arbekacin sulfate","dr:D01523"
"Arbutamine hydrochloride","dr:D02976"
"Arcalyst","dr:D06635"
"Arcapta neohaler","dr:D09319"
"Arcitumomab","dr:D02977"
"Arclofenin","dr:D02978"
"Arcrane","dr:D03336"
"Ardenermin","dr:D02979"
"Ardeparin sodium","dr:D02980"
"Arduan","dr:D00764"
"Areca","dr:D06782"
"Areca fruit peel","dr:D09184"
"Areca pericarp","dr:D09184"
"Arecae pericarpium","dr:D09184"
"Aredia","dr:D00941"
"Arelix","dr:D01634"
"Aremin","dr:D08536"
"Arepanrix","dr:D09725"
"Arestin","dr:D00850"
"Arfolitixorin","dr:D11447"
"Arfonad","dr:D00612"
"Arformoterol","dr:D07463"
"Arformoterol tartrate","dr:D02981"
"Argamate","dr:D03270"
"Argatroban","dr:D00181"
"Argatroban hydrate","dr:D00181"
"Argi-U","dr:D08754"
"Arginine","dr:D02982"
"Arginine aspartate","dr:D07574"
"Arginine glutamate","dr:D02397"
"Arginine hydrochloride","dr:D01126"
"Argipressin tannate","dr:D02983"
"Argun","dr:D08142"
"Arhalofenate","dr:D09579"
"Aricept","dr:D00670"
"Ariflo","dr:D01704"
"Arildone","dr:D02984"
"Arimidex","dr:D00960"
"Arimoclomol","dr:D11374"
"Arimoclomol citrate","dr:D11493"
"Aripiprazole","dr:D01164"
"Aripiprazole cavoxil","dr:D10355"
"Aripiprazole hydrate","dr:D10516"
"Aripiprazole lauroxil","dr:D10364"
"Aripiprazole monohydrate","dr:D10516"
"Arisaema tuber","dr:D06908"
"Arisaematis tuber","dr:D06908"
"Aristada","dr:D10364"
"Aristocort","dr:D00385"
"Aristospan","dr:D00985"
"Arixtra","dr:D01844"
"Arkin Z","dr:D01690"
"Arlacel","dr:D05895"
"Arlacel 83","dr:D05282"
"Arlacel 85","dr:D05898"
"Arlamol E","dr:D05564"
"Arlatone UVB","dr:D05335"
"Arlef","dr:D01581"
"Arlidin","dr:D01543"
"Arluy","dr:D08160"
"Armai","dr:D01407"
"Armes","dr:D06298"
"Armodafinil","dr:D03215"
"Arodate","dr:D01672"
"Arofylline","dr:D02985"
"Aromasin","dr:D00963"
"aromatic","dr:D02917"
"Aromatic castor oil","dr:D03418"
"Aromatic elixir","dr:D02986"
"Aromatic powder","dr:D08809"
"Aron alpha A","dr:D03460"
"Arotinolol","dr:D07465"
"Arotinolol hydrochloride","dr:D01830"
"Arpocox","dr:D02987"
"Arprinocid","dr:D02987"
"Arranon","dr:D05134"
"Arresten","dr:D01605"
"Arsanilic acid","dr:D02988"
"Arsenic trioxide","dr:D02106"
"Arsenical paste","dr:D06816"
"Arsthinenol","dr:D07356"
"Arsthinol","dr:D07356"
"Arsumax","dr:D02482"
"Artane","dr:D00787"
"Artedil","dr:D08155"
"Arteether","dr:D07361"
"Arteflene","dr:D02989"
"Artegraft","dr:D02990"
"Artemether","dr:D02483"
"Artemether and lumefantrine","dr:D02484"
"Artemisia capillaris flower","dr:D06682"
"Artemisia leaf","dr:D06894"
"Artemisiae folium","dr:D06894"
"Artemisinin","dr:D02481"
"Artemotil","dr:D07361"
"Artenimol","dr:D07362"
"Arterenol","dr:D08284"
"Arteron","dr:D02048"
"Artes","dr:D01202"
"Artesunate","dr:D02482"
"Artesunic acid","dr:D02482"
"Artex","dr:D08572"
"Arthrex","dr:D05638"
"Arthricream","dr:D08501"
"Arthropan","dr:D00810"
"Arthrotec","dr:D11091"
"Articaine","dr:D07468"
"Articaine hydrochloride","dr:D02991"
"Articaine hydrochloride and epinephrine","dr:D11290"
"Artificial carlsbad salt","dr:D04408"
"Artificial tear mytear","dr:D04113"
"Artil","dr:D04638"
"Artilide fumarate","dr:D02992"
"Artirem","dr:D08007"
"Artist","dr:D00255"
"Artromed","dr:D07453"
"Artrosilene","dr:D08102"
"Artrox","dr:D08022"
"Arundic acid","dr:D06296"
"Aryplase","dr:D06565"
"Arzerra","dr:D09314"
"Arzoxifene hydrochloride","dr:D02993"
"Asacol","dr:D00377"
"Asalhydromorphone","dr:D11291"
"Asalhydromorphone hydrochloride","dr:D11292"
"Asbron","dr:D06104"
"Ascaverm","dr:D08576"
"Asciminib","dr:D11403"
"Asciminib hydrochloride","dr:D11404"
"Asclera","dr:D01993"
"Ascoltin","dr:D00018"
"Ascomp","dr:D02033"
"Ascophyllum","dr:D03336"
"ASCOR","dr:D00018"
"ascorbic acid","dr:D08830"
"Ascorbic acid","dr:D00018"
"Ascorbic acid and calcium pantothenate","dr:D04909"
"Ascorbic acid calcium salt","dr:D07575"
"Ascorbicap","dr:D00018"
"Ascorbyl palmitate","dr:D02412"
"Asdrin","dr:D04311"
"Aselend","dr:D10530"
"Asellacrin","dr:D02691"
"Asenapine maleate","dr:D02995"
"Asendin","dr:D00228"
"Aseocillin","dr:D02201"
"Aseptil rojo","dr:D08542"
"Asfotase alfa","dr:D10595"
"Asgen","dr:D08696"
"Asialoscinti","dr:D08759"
"Asiasarum root","dr:D06728"
"Asiaticoside","dr:D07576"
"Asini corii collas","dr:D06892"
"Asmanex","dr:D00690"
"Asmatane mist","dr:D02149"
"Asmoroll","dr:D08722"
"Asoprisnil","dr:D02996"
"Aspalon","dr:D00109"
"Aspara","dr:D04952"
"Aspara K","dr:D04948"
"Aspara-CA","dr:D01598"
"Asparaginase","dr:D02997"
"Asparaginase Erwinia chrysanthemi","dr:D02997"
"Asparagine","dr:D09738"
"Asparagus tuber","dr:D06766"
"Asparlas","dr:D10096"
"Aspartame","dr:D02381"
"Aspartame acesulfame","dr:D08862"
"Aspartic acid","dr:D00013"
"Aspartocin","dr:D02998"
"ASPC","dr:D02504"
"Aspegic","dr:D07580"
"Aspenon","dr:D01326"
"Asperlin","dr:D02999"
"Aspil","dr:D07648"
"Aspiral","dr:D00517"
"Aspirin","dr:D00109"
"Aspirin aluminum","dr:D05181"
"Aspirin and ascorbic acid","dr:D03969"
"aspirin and codeine phosphate","dr:D11587"
"Aspirin and dialuminate","dr:D03960"
"Aspirin and dipyridamole","dr:D11615"
"Aspirin and omeprazole","dr:D11616"
"Aspirin calcium salt","dr:D07579"
"Aspirin DL-lysine","dr:D07580"
"Aspirin lysine salt","dr:D07580"
"Aspirin magnesium salt","dr:D07581"
"Aspirin sodium","dr:D07582"
"Aspoxicillin","dr:D07469"
"Aspoxicillin hydrate","dr:D02504"
"Ass hide glue","dr:D06892"
"Astat","dr:D01092"
"Astelin","dr:D00659"
"Astemizole","dr:D00234"
"Aster root","dr:D09138"
"Aster root and rhizome","dr:D09138"
"Asteris radix","dr:D09138"
"Asterol","dr:D01702"
"Asthma","dr:D04296"
"Asthmasian","dr:D08570"
"Asthmolysin D","dr:D04307"
"Asthpyllin","dr:D04299"
"Asthremedin","dr:D09856"
"ASTM","dr:D07470"
"Astomatop","dr:D01260"
"Astomin","dr:D01506"
"Astonin-H","dr:D07967"
"Astragali radix","dr:D06687"
"Astragalus root","dr:D06687"
"Astramor PH","dr:D00842"
"Astromicin","dr:D07470"
"Astromicin sulfate","dr:D01881"
"Astuprotimut-R","dr:D09580"
"Asunaprevir","dr:D10093"
"asunaprevir and beclabuvir","dr:D10882"
"Asunaron","dr:D09857"
"Asverin","dr:D01495"
"Atabecestat","dr:D11456"
"Atacand","dr:D00626"
"Atacicept","dr:D09704"
"Atagabalin","dr:D09581"
"Ataluren","dr:D09323"
"Atarax","dr:D00672"
"Atarax-P","dr:D01096"
"Atazanavir","dr:D07471"
"Atazanavir and cobicistat","dr:D10753"
"Atazanavir sulfate","dr:D01276"
"Atedio","dr:D10525"
"Atelec","dr:D01173"
"Atelocantel","dr:D10906"
"Atemorin","dr:D07332"
"Atenen","dr:D08647"
"Atenolol","dr:D00235"
"Atenolol and chlorthalidone","dr:D10592"
"Atenos","dr:D02151"
"Ateromixol","dr:D08398"
"Atesidorsen","dr:D11161"
"Atesidorsen sodium","dr:D11162"
"Atevirdine mesylate","dr:D03001"
"Atezolizumab","dr:D10773"
"Atgard","dr:D03791"
"Athenentol","dr:D01584"
"Athrombin-K","dr:D01280"
"Atillon","dr:D01244"
"Atilmotin","dr:D03216"
"Atipamezole","dr:D03002"
"Atiprimod dihydrochloride","dr:D03003"
"Atiprimod dimaleate","dr:D03004"
"Atiprosin maleate","dr:D03005"
"Ativan","dr:D00365"
"Atizoram","dr:D08863"
"Atock","dr:D05277"
"Atogepant","dr:D11313"
"Atolant","dr:D01620"
"Atolide","dr:D03007"
"Atoltivimab","dr:D11468"
"Atomoxetine","dr:D07473"
"Atomoxetine hydrochloride","dr:D02574"
"Atopaxar","dr:D09866"
"Atopaxar hydrobromide","dr:D09867"
